vin	V(vdd)	V(vin)	V(vout)	V(vref)	V(n001)	I(R1)	I(R3)	I(Vdd)	I(Vin)	I(Vref)	Ix(U2:In+)	Ix(U2:In-)	Ix(U2:OUT)	Ix(U2:V+)	Ix(U2:V-)
Step Information: Vref=0  (Run: 1/3)
4.099999999999957e+00	5.000000e+00	4.100000e+00	2.834438e-03	1.000000e+00	2.734277e+00	-2.731447e-04	-2.731442e-04	-6.114967e-07	-2.731447e-04	3.000000e-09	-3.000000e-09	4.685531e-10	2.731442e-04	6.114967e-07	-2.736028e-04
4.109999999999957e+00	5.000000e+00	4.110000e+00	2.841338e-03	1.000000e+00	2.740946e+00	-2.738109e-04	-2.738104e-04	-6.114892e-07	-2.738109e-04	3.000000e-09	-3.000000e-09	4.818910e-10	2.738104e-04	6.114892e-07	-2.742691e-04
4.119999999999957e+00	5.000000e+00	4.120000e+00	2.848239e-03	1.000000e+00	2.747614e+00	-2.744771e-04	-2.744766e-04	-6.114818e-07	-2.744771e-04	3.000000e-09	-3.000000e-09	4.952289e-10	2.744766e-04	6.114818e-07	-2.749353e-04
4.129999999999956e+00	5.000000e+00	4.130000e+00	2.855140e-03	1.000000e+00	2.754283e+00	-2.751433e-04	-2.751428e-04	-6.114744e-07	-2.751433e-04	3.000000e-09	-3.000000e-09	5.085667e-10	2.751428e-04	6.114744e-07	-2.756015e-04
4.139999999999956e+00	5.000000e+00	4.140000e+00	2.862040e-03	1.000000e+00	2.760952e+00	-2.758096e-04	-2.758090e-04	-6.114670e-07	-2.758096e-04	3.000000e-09	-3.000000e-09	5.219046e-10	2.758090e-04	6.114670e-07	-2.762677e-04
4.149999999999956e+00	5.000000e+00	4.150000e+00	2.868941e-03	1.000000e+00	2.767621e+00	-2.764758e-04	-2.764752e-04	-6.114597e-07	-2.764758e-04	3.000000e-09	-3.000000e-09	5.352424e-10	2.764752e-04	6.114597e-07	-2.769339e-04
4.159999999999956e+00	5.000000e+00	4.160000e+00	2.875842e-03	1.000000e+00	2.774290e+00	-2.771420e-04	-2.771414e-04	-6.114523e-07	-2.771420e-04	3.000000e-09	-3.000000e-09	5.485802e-10	2.771414e-04	6.114523e-07	-2.776001e-04
4.169999999999956e+00	5.000000e+00	4.170000e+00	2.882742e-03	1.000000e+00	2.780959e+00	-2.778082e-04	-2.778076e-04	-6.114449e-07	-2.778082e-04	3.000000e-09	-3.000000e-09	5.619181e-10	2.778076e-04	6.114449e-07	-2.782663e-04
4.179999999999955e+00	5.000000e+00	4.180000e+00	2.889643e-03	1.000000e+00	2.787628e+00	-2.784744e-04	-2.784738e-04	-6.114375e-07	-2.784744e-04	3.000000e-09	-3.000000e-09	5.752560e-10	2.784738e-04	6.114375e-07	-2.789325e-04
4.189999999999955e+00	5.000000e+00	4.190000e+00	2.896544e-03	1.000000e+00	2.794297e+00	-2.791406e-04	-2.791400e-04	-6.114301e-07	-2.791406e-04	3.000000e-09	-3.000000e-09	5.885938e-10	2.791400e-04	6.114301e-07	-2.795987e-04
4.199999999999955e+00	5.000000e+00	4.200000e+00	2.903444e-03	1.000000e+00	2.800966e+00	-2.798068e-04	-2.798062e-04	-6.114227e-07	-2.798068e-04	3.000000e-09	-3.000000e-09	6.019316e-10	2.798062e-04	6.114227e-07	-2.802649e-04
4.209999999999955e+00	5.000000e+00	4.210000e+00	2.910345e-03	1.000000e+00	2.807635e+00	-2.804731e-04	-2.804724e-04	-6.114153e-07	-2.804731e-04	3.000000e-09	-3.000000e-09	6.152694e-10	2.804724e-04	6.114153e-07	-2.809312e-04
4.219999999999954e+00	5.000000e+00	4.220000e+00	2.917246e-03	1.000000e+00	2.814304e+00	-2.811393e-04	-2.811386e-04	-6.114079e-07	-2.811393e-04	3.000000e-09	-3.000000e-09	6.286073e-10	2.811386e-04	6.114079e-07	-2.815973e-04
4.229999999999954e+00	5.000000e+00	4.230000e+00	2.924146e-03	1.000000e+00	2.820973e+00	-2.818055e-04	-2.818049e-04	-6.114005e-07	-2.818055e-04	3.000000e-09	-3.000000e-09	6.419452e-10	2.818049e-04	6.114005e-07	-2.822636e-04
4.239999999999954e+00	5.000000e+00	4.240000e+00	2.931047e-03	1.000000e+00	2.827641e+00	-2.824717e-04	-2.824710e-04	-6.113931e-07	-2.824717e-04	3.000000e-09	-3.000000e-09	6.552830e-10	2.824710e-04	6.113931e-07	-2.829298e-04
4.249999999999954e+00	5.000000e+00	4.250000e+00	2.937948e-03	1.000000e+00	2.834311e+00	-2.831379e-04	-2.831373e-04	-6.113857e-07	-2.831379e-04	3.000000e-09	-3.000000e-09	6.686208e-10	2.831373e-04	6.113857e-07	-2.835960e-04
4.259999999999954e+00	5.000000e+00	4.260000e+00	2.944849e-03	1.000000e+00	2.840979e+00	-2.838041e-04	-2.838034e-04	-6.113783e-07	-2.838041e-04	3.000000e-09	-3.000000e-09	6.819587e-10	2.838034e-04	6.113783e-07	-2.842622e-04
4.269999999999953e+00	5.000000e+00	4.270000e+00	2.951749e-03	1.000000e+00	2.847648e+00	-2.844704e-04	-2.844697e-04	-6.113709e-07	-2.844704e-04	3.000000e-09	-3.000000e-09	6.952965e-10	2.844697e-04	6.113709e-07	-2.849284e-04
4.279999999999953e+00	5.000000e+00	4.280000e+00	2.958650e-03	1.000000e+00	2.854317e+00	-2.851366e-04	-2.851358e-04	-6.113635e-07	-2.851366e-04	3.000000e-09	-3.000000e-09	7.086344e-10	2.851358e-04	6.113635e-07	-2.855946e-04
4.289999999999953e+00	5.000000e+00	4.290000e+00	2.965551e-03	1.000000e+00	2.860986e+00	-2.858028e-04	-2.858021e-04	-6.113561e-07	-2.858028e-04	3.000000e-09	-3.000000e-09	7.219722e-10	2.858021e-04	6.113561e-07	-2.862608e-04
4.299999999999953e+00	5.000000e+00	4.300000e+00	2.972451e-03	1.000000e+00	2.867655e+00	-2.864690e-04	-2.864682e-04	-6.113488e-07	-2.864690e-04	3.000000e-09	-3.000000e-09	7.353101e-10	2.864682e-04	6.113488e-07	-2.869270e-04
4.309999999999953e+00	5.000000e+00	4.310000e+00	2.979352e-03	1.000000e+00	2.874324e+00	-2.871352e-04	-2.871345e-04	-6.113414e-07	-2.871352e-04	3.000000e-09	-3.000000e-09	7.486479e-10	2.871345e-04	6.113414e-07	-2.875932e-04
4.319999999999952e+00	5.000000e+00	4.320000e+00	2.986253e-03	1.000000e+00	2.880993e+00	-2.878014e-04	-2.878006e-04	-6.113340e-07	-2.878014e-04	3.000000e-09	-3.000000e-09	7.619858e-10	2.878006e-04	6.113340e-07	-2.882594e-04
4.329999999999952e+00	5.000000e+00	4.330000e+00	2.993154e-03	1.000000e+00	2.887662e+00	-2.884677e-04	-2.884669e-04	-6.113266e-07	-2.884677e-04	3.000000e-09	-3.000000e-09	7.753236e-10	2.884669e-04	6.113266e-07	-2.889256e-04
4.339999999999952e+00	5.000000e+00	4.340000e+00	3.000054e-03	1.000000e+00	2.894331e+00	-2.891339e-04	-2.891331e-04	-6.113192e-07	-2.891339e-04	3.000000e-09	-3.000000e-09	7.886615e-10	2.891331e-04	6.113192e-07	-2.895918e-04
4.349999999999952e+00	5.000000e+00	4.350000e+00	3.006955e-03	1.000000e+00	2.901000e+00	-2.898001e-04	-2.897993e-04	-6.113118e-07	-2.898001e-04	3.000000e-09	-3.000000e-09	8.019993e-10	2.897993e-04	6.113118e-07	-2.902581e-04
4.359999999999951e+00	5.000000e+00	4.360000e+00	3.013856e-03	1.000000e+00	2.907669e+00	-2.904663e-04	-2.904655e-04	-6.113044e-07	-2.904663e-04	3.000000e-09	-3.000000e-09	8.153371e-10	2.904655e-04	6.113044e-07	-2.909243e-04
4.369999999999951e+00	5.000000e+00	4.370000e+00	3.020756e-03	1.000000e+00	2.914337e+00	-2.911325e-04	-2.911317e-04	-6.112970e-07	-2.911325e-04	3.000000e-09	-3.000000e-09	8.286750e-10	2.911317e-04	6.112970e-07	-2.915905e-04
4.379999999999951e+00	5.000000e+00	4.380000e+00	3.027657e-03	1.000000e+00	2.921006e+00	-2.917987e-04	-2.917979e-04	-6.112896e-07	-2.917987e-04	3.000000e-09	-3.000000e-09	8.420128e-10	2.917979e-04	6.112896e-07	-2.922567e-04
4.389999999999951e+00	5.000000e+00	4.390000e+00	3.034558e-03	1.000000e+00	2.927675e+00	-2.924649e-04	-2.924641e-04	-6.112822e-07	-2.924649e-04	3.000000e-09	-3.000000e-09	8.553507e-10	2.924641e-04	6.112822e-07	-2.929229e-04
4.399999999999951e+00	5.000000e+00	4.400000e+00	3.041459e-03	1.000000e+00	2.934344e+00	-2.931312e-04	-2.931303e-04	-6.112748e-07	-2.931312e-04	3.000000e-09	-3.000000e-09	8.686885e-10	2.931303e-04	6.112748e-07	-2.935891e-04
4.409999999999950e+00	5.000000e+00	4.410000e+00	3.048360e-03	1.000000e+00	2.941013e+00	-2.937974e-04	-2.937965e-04	-6.112674e-07	-2.937974e-04	3.000000e-09	-3.000000e-09	8.820263e-10	2.937965e-04	6.112674e-07	-2.942553e-04
4.419999999999950e+00	5.000000e+00	4.420000e+00	3.055260e-03	1.000000e+00	2.947682e+00	-2.944636e-04	-2.944627e-04	-6.112600e-07	-2.944636e-04	3.000000e-09	-3.000000e-09	8.953642e-10	2.944627e-04	6.112600e-07	-2.949215e-04
4.429999999999950e+00	5.000000e+00	4.430000e+00	3.062161e-03	1.000000e+00	2.954351e+00	-2.951298e-04	-2.951289e-04	-6.112526e-07	-2.951298e-04	3.000000e-09	-3.000000e-09	9.087021e-10	2.951289e-04	6.112526e-07	-2.955877e-04
4.439999999999950e+00	5.000000e+00	4.440000e+00	3.069062e-03	1.000000e+00	2.961020e+00	-2.957960e-04	-2.957951e-04	-6.112452e-07	-2.957960e-04	3.000000e-09	-3.000000e-09	9.220399e-10	2.957951e-04	6.112452e-07	-2.962539e-04
4.449999999999950e+00	5.000000e+00	4.450000e+00	3.075963e-03	1.000000e+00	2.967689e+00	-2.964622e-04	-2.964613e-04	-6.112379e-07	-2.964622e-04	3.000000e-09	-3.000000e-09	9.353778e-10	2.964613e-04	6.112379e-07	-2.969201e-04
4.459999999999949e+00	5.000000e+00	4.460000e+00	3.082864e-03	1.000000e+00	2.974358e+00	-2.971285e-04	-2.971275e-04	-6.112305e-07	-2.971285e-04	3.000000e-09	-3.000000e-09	9.487156e-10	2.971275e-04	6.112305e-07	-2.975863e-04
4.469999999999949e+00	5.000000e+00	4.470000e+00	3.089764e-03	1.000000e+00	2.981027e+00	-2.977947e-04	-2.977937e-04	-6.112231e-07	-2.977947e-04	3.000000e-09	-3.000000e-09	9.620534e-10	2.977937e-04	6.112231e-07	-2.982526e-04
4.479999999999949e+00	5.000000e+00	4.480000e+00	3.096665e-03	1.000000e+00	2.987696e+00	-2.984609e-04	-2.984599e-04	-6.112157e-07	-2.984609e-04	3.000000e-09	-3.000000e-09	9.753913e-10	2.984599e-04	6.112157e-07	-2.989187e-04
4.489999999999949e+00	5.000000e+00	4.490000e+00	3.103566e-03	1.000000e+00	2.994365e+00	-2.991271e-04	-2.991261e-04	-6.112083e-07	-2.991271e-04	3.000000e-09	-3.000000e-09	9.887291e-10	2.991261e-04	6.112083e-07	-2.995850e-04
4.499999999999948e+00	5.000000e+00	4.500000e+00	3.110467e-03	1.000000e+00	3.001034e+00	-2.997933e-04	-2.997923e-04	-6.112009e-07	-2.997933e-04	3.000000e-09	-3.000000e-09	1.002067e-09	2.997923e-04	6.112009e-07	-3.002512e-04
4.509999999999948e+00	5.000000e+00	4.510000e+00	3.117367e-03	1.000000e+00	3.007702e+00	-3.004595e-04	-3.004585e-04	-6.111935e-07	-3.004595e-04	3.000000e-09	-3.000000e-09	1.015405e-09	3.004585e-04	6.111935e-07	-3.009174e-04
4.519999999999948e+00	5.000000e+00	4.520000e+00	3.124268e-03	1.000000e+00	3.014371e+00	-3.011257e-04	-3.011247e-04	-6.111861e-07	-3.011257e-04	3.000000e-09	-3.000000e-09	1.028743e-09	3.011247e-04	6.111861e-07	-3.015836e-04
4.529999999999948e+00	5.000000e+00	4.530000e+00	3.131169e-03	1.000000e+00	3.021040e+00	-3.017919e-04	-3.017909e-04	-6.111787e-07	-3.017919e-04	3.000000e-09	-3.000000e-09	1.042081e-09	3.017909e-04	6.111787e-07	-3.022498e-04
4.539999999999948e+00	5.000000e+00	4.540000e+00	3.138070e-03	1.000000e+00	3.027709e+00	-3.024582e-04	-3.024571e-04	-6.111713e-07	-3.024582e-04	3.000000e-09	-3.000000e-09	1.055418e-09	3.024571e-04	6.111713e-07	-3.029160e-04
4.549999999999947e+00	5.000000e+00	4.550000e+00	3.144971e-03	1.000000e+00	3.034378e+00	-3.031244e-04	-3.031233e-04	-6.111639e-07	-3.031244e-04	3.000000e-09	-3.000000e-09	1.068756e-09	3.031233e-04	6.111639e-07	-3.035822e-04
4.559999999999947e+00	5.000000e+00	4.560000e+00	3.151871e-03	1.000000e+00	3.041047e+00	-3.037906e-04	-3.037895e-04	-6.111565e-07	-3.037906e-04	3.000000e-09	-3.000000e-09	1.082094e-09	3.037895e-04	6.111565e-07	-3.042484e-04
4.569999999999947e+00	5.000000e+00	4.570000e+00	3.158772e-03	1.000000e+00	3.047716e+00	-3.044568e-04	-3.044557e-04	-6.111491e-07	-3.044568e-04	3.000000e-09	-3.000000e-09	1.095432e-09	3.044557e-04	6.111491e-07	-3.049146e-04
4.579999999999947e+00	5.000000e+00	4.580000e+00	3.165673e-03	1.000000e+00	3.054385e+00	-3.051230e-04	-3.051219e-04	-6.111417e-07	-3.051230e-04	3.000000e-09	-3.000000e-09	1.108770e-09	3.051219e-04	6.111417e-07	-3.055808e-04
4.589999999999947e+00	5.000000e+00	4.590000e+00	3.172574e-03	1.000000e+00	3.061054e+00	-3.057892e-04	-3.057881e-04	-6.111343e-07	-3.057892e-04	3.000000e-09	-3.000000e-09	1.122108e-09	3.057881e-04	6.111343e-07	-3.062471e-04
4.599999999999946e+00	5.000000e+00	4.600000e+00	3.179475e-03	1.000000e+00	3.067723e+00	-3.064554e-04	-3.064543e-04	-6.111269e-07	-3.064554e-04	3.000000e-09	-3.000000e-09	1.135445e-09	3.064543e-04	6.111269e-07	-3.069133e-04
4.609999999999946e+00	5.000000e+00	4.610000e+00	3.186376e-03	1.000000e+00	3.074392e+00	-3.071217e-04	-3.071205e-04	-6.111196e-07	-3.071217e-04	3.000000e-09	-3.000000e-09	1.148783e-09	3.071205e-04	6.111196e-07	-3.075795e-04
4.619999999999946e+00	5.000000e+00	4.620000e+00	3.193276e-03	1.000000e+00	3.081061e+00	-3.077879e-04	-3.077867e-04	-6.111122e-07	-3.077879e-04	3.000000e-09	-3.000000e-09	1.162121e-09	3.077867e-04	6.111122e-07	-3.082457e-04
4.629999999999946e+00	5.000000e+00	4.630000e+00	3.200177e-03	1.000000e+00	3.087729e+00	-3.084541e-04	-3.084529e-04	-6.111048e-07	-3.084541e-04	3.000000e-09	-3.000000e-09	1.175459e-09	3.084529e-04	6.111048e-07	-3.089119e-04
4.639999999999946e+00	5.000000e+00	4.640000e+00	3.207078e-03	1.000000e+00	3.094398e+00	-3.091203e-04	-3.091191e-04	-6.110974e-07	-3.091203e-04	3.000000e-09	-3.000000e-09	1.188797e-09	3.091191e-04	6.110974e-07	-3.095781e-04
4.649999999999945e+00	5.000000e+00	4.650000e+00	3.213979e-03	1.000000e+00	3.101067e+00	-3.097865e-04	-3.097853e-04	-6.110900e-07	-3.097865e-04	3.000000e-09	-3.000000e-09	1.202135e-09	3.097853e-04	6.110900e-07	-3.102443e-04
4.659999999999945e+00	5.000000e+00	4.660000e+00	3.220880e-03	1.000000e+00	3.107736e+00	-3.104527e-04	-3.104515e-04	-6.110826e-07	-3.104527e-04	3.000000e-09	-3.000000e-09	1.215473e-09	3.104515e-04	6.110826e-07	-3.109105e-04
4.669999999999945e+00	5.000000e+00	4.670000e+00	3.227781e-03	1.000000e+00	3.114405e+00	-3.111190e-04	-3.111177e-04	-6.110752e-07	-3.111190e-04	3.000000e-09	-3.000000e-09	1.228810e-09	3.111177e-04	6.110752e-07	-3.115767e-04
4.679999999999945e+00	5.000000e+00	4.680000e+00	3.234682e-03	1.000000e+00	3.121074e+00	-3.117852e-04	-3.117840e-04	-6.110678e-07	-3.117852e-04	3.000000e-09	-3.000000e-09	1.242148e-09	3.117840e-04	6.110678e-07	-3.122429e-04
4.689999999999944e+00	5.000000e+00	4.690000e+00	3.241583e-03	1.000000e+00	3.127743e+00	-3.124514e-04	-3.124501e-04	-6.110604e-07	-3.124514e-04	3.000000e-09	-3.000000e-09	1.255486e-09	3.124501e-04	6.110604e-07	-3.129091e-04
4.699999999999944e+00	5.000000e+00	4.700000e+00	3.248483e-03	1.000000e+00	3.134412e+00	-3.131176e-04	-3.131164e-04	-6.110530e-07	-3.131176e-04	3.000000e-09	-3.000000e-09	1.268824e-09	3.131164e-04	6.110530e-07	-3.135754e-04
4.709999999999944e+00	5.000000e+00	4.710000e+00	3.255384e-03	1.000000e+00	3.141081e+00	-3.137838e-04	-3.137825e-04	-6.110456e-07	-3.137838e-04	3.000000e-09	-3.000000e-09	1.282162e-09	3.137825e-04	6.110456e-07	-3.142415e-04
4.719999999999944e+00	5.000000e+00	4.720000e+00	3.262285e-03	1.000000e+00	3.147750e+00	-3.144500e-04	-3.144488e-04	-6.110382e-07	-3.144500e-04	3.000000e-09	-3.000000e-09	1.295500e-09	3.144488e-04	6.110382e-07	-3.149078e-04
4.729999999999944e+00	5.000000e+00	4.730000e+00	3.269186e-03	1.000000e+00	3.154419e+00	-3.151163e-04	-3.151149e-04	-6.110308e-07	-3.151163e-04	3.000000e-09	-3.000000e-09	1.308837e-09	3.151149e-04	6.110308e-07	-3.155740e-04
4.739999999999943e+00	5.000000e+00	4.740000e+00	3.276087e-03	1.000000e+00	3.161088e+00	-3.157825e-04	-3.157812e-04	-6.110234e-07	-3.157825e-04	3.000000e-09	-3.000000e-09	1.322175e-09	3.157812e-04	6.110234e-07	-3.162402e-04
4.749999999999943e+00	5.000000e+00	4.750000e+00	3.282988e-03	1.000000e+00	3.167757e+00	-3.164487e-04	-3.164473e-04	-6.110160e-07	-3.164487e-04	3.000000e-09	-3.000000e-09	1.335513e-09	3.164473e-04	6.110160e-07	-3.169064e-04
4.759999999999943e+00	5.000000e+00	4.760000e+00	3.289889e-03	1.000000e+00	3.174425e+00	-3.171149e-04	-3.171136e-04	-6.110087e-07	-3.171149e-04	3.000000e-09	-3.000000e-09	1.348851e-09	3.171136e-04	6.110087e-07	-3.175726e-04
4.769999999999943e+00	5.000000e+00	4.770000e+00	3.296790e-03	1.000000e+00	3.181094e+00	-3.177811e-04	-3.177797e-04	-6.110013e-07	-3.177811e-04	3.000000e-09	-3.000000e-09	1.362189e-09	3.177797e-04	6.110013e-07	-3.182388e-04
4.779999999999943e+00	5.000000e+00	4.780000e+00	3.303691e-03	1.000000e+00	3.187763e+00	-3.184473e-04	-3.184460e-04	-6.109939e-07	-3.184473e-04	3.000000e-09	-3.000000e-09	1.375527e-09	3.184460e-04	6.109939e-07	-3.189050e-04
4.789999999999942e+00	5.000000e+00	4.790000e+00	3.310592e-03	1.000000e+00	3.194432e+00	-3.191135e-04	-3.191122e-04	-6.109865e-07	-3.191135e-04	3.000000e-09	-3.000000e-09	1.388864e-09	3.191122e-04	6.109865e-07	-3.195712e-04
4.799999999999942e+00	5.000000e+00	4.800000e+00	3.317493e-03	1.000000e+00	3.201101e+00	-3.197798e-04	-3.197784e-04	-6.109791e-07	-3.197798e-04	3.000000e-09	-3.000000e-09	1.402202e-09	3.197784e-04	6.109791e-07	-3.202374e-04
4.809999999999942e+00	5.000000e+00	4.810000e+00	3.324393e-03	1.000000e+00	3.207770e+00	-3.204460e-04	-3.204446e-04	-6.109717e-07	-3.204460e-04	3.000000e-09	-3.000000e-09	1.415540e-09	3.204446e-04	6.109717e-07	-3.209036e-04
4.819999999999942e+00	5.000000e+00	4.820000e+00	3.331295e-03	1.000000e+00	3.214439e+00	-3.211122e-04	-3.211108e-04	-6.109643e-07	-3.211122e-04	3.000000e-09	-3.000000e-09	1.428878e-09	3.211108e-04	6.109643e-07	-3.215699e-04
4.829999999999941e+00	5.000000e+00	4.830000e+00	3.338195e-03	1.000000e+00	3.221108e+00	-3.217784e-04	-3.217770e-04	-6.109569e-07	-3.217784e-04	3.000000e-09	-3.000000e-09	1.442216e-09	3.217770e-04	6.109569e-07	-3.222360e-04
4.839999999999941e+00	5.000000e+00	4.840000e+00	3.345096e-03	1.000000e+00	3.227777e+00	-3.224446e-04	-3.224432e-04	-6.109495e-07	-3.224446e-04	3.000000e-09	-3.000000e-09	1.455554e-09	3.224432e-04	6.109495e-07	-3.229023e-04
4.849999999999941e+00	5.000000e+00	4.850000e+00	3.351997e-03	1.000000e+00	3.234446e+00	-3.231108e-04	-3.231094e-04	-6.109421e-07	-3.231108e-04	3.000000e-09	-3.000000e-09	1.468892e-09	3.231094e-04	6.109421e-07	-3.235685e-04
4.859999999999941e+00	5.000000e+00	4.860000e+00	3.358898e-03	1.000000e+00	3.241115e+00	-3.237771e-04	-3.237756e-04	-6.109347e-07	-3.237771e-04	3.000000e-09	-3.000000e-09	1.482229e-09	3.237756e-04	6.109347e-07	-3.242347e-04
4.869999999999941e+00	5.000000e+00	4.870000e+00	3.365799e-03	1.000000e+00	3.247784e+00	-3.244433e-04	-3.244418e-04	-6.109273e-07	-3.244433e-04	3.000000e-09	-3.000000e-09	1.495567e-09	3.244418e-04	6.109273e-07	-3.249009e-04
4.879999999999940e+00	5.000000e+00	4.880000e+00	3.372700e-03	1.000000e+00	3.254452e+00	-3.251095e-04	-3.251080e-04	-6.109199e-07	-3.251095e-04	3.000000e-09	-3.000000e-09	1.508905e-09	3.251080e-04	6.109199e-07	-3.255671e-04
4.889999999999940e+00	5.000000e+00	4.890000e+00	3.379601e-03	1.000000e+00	3.261122e+00	-3.257757e-04	-3.257742e-04	-6.109125e-07	-3.257757e-04	3.000000e-09	-3.000000e-09	1.522243e-09	3.257742e-04	6.109125e-07	-3.262333e-04
4.899999999999940e+00	5.000000e+00	4.900000e+00	3.386502e-03	1.000000e+00	3.267790e+00	-3.264419e-04	-3.264404e-04	-6.109051e-07	-3.264419e-04	3.000000e-09	-3.000000e-09	1.535581e-09	3.264404e-04	6.109051e-07	-3.268995e-04
4.909999999999940e+00	5.000000e+00	4.910000e+00	3.393403e-03	1.000000e+00	3.274459e+00	-3.271081e-04	-3.271066e-04	-6.108978e-07	-3.271081e-04	3.000000e-09	-3.000000e-09	1.548919e-09	3.271066e-04	6.108978e-07	-3.275657e-04
4.919999999999940e+00	5.000000e+00	4.920000e+00	3.400304e-03	1.000000e+00	3.281128e+00	-3.277744e-04	-3.277728e-04	-6.108904e-07	-3.277744e-04	3.000000e-09	-3.000000e-09	1.562256e-09	3.277728e-04	6.108904e-07	-3.282319e-04
4.929999999999939e+00	5.000000e+00	4.930000e+00	3.407205e-03	1.000000e+00	3.287797e+00	-3.284406e-04	-3.284390e-04	-6.108830e-07	-3.284406e-04	3.000000e-09	-3.000000e-09	1.575594e-09	3.284390e-04	6.108830e-07	-3.288981e-04
4.939999999999939e+00	5.000000e+00	4.940000e+00	3.414106e-03	1.000000e+00	3.294466e+00	-3.291068e-04	-3.291052e-04	-6.108756e-07	-3.291068e-04	3.000000e-09	-3.000000e-09	1.588932e-09	3.291052e-04	6.108756e-07	-3.295643e-04
4.949999999999939e+00	5.000000e+00	4.950000e+00	3.421007e-03	1.000000e+00	3.301135e+00	-3.297730e-04	-3.297714e-04	-6.108682e-07	-3.297730e-04	3.000000e-09	-3.000000e-09	1.602270e-09	3.297714e-04	6.108682e-07	-3.302305e-04
4.959999999999939e+00	5.000000e+00	4.960000e+00	3.427908e-03	1.000000e+00	3.307804e+00	-3.304392e-04	-3.304376e-04	-6.108608e-07	-3.304392e-04	3.000000e-09	-3.000000e-09	1.615608e-09	3.304376e-04	6.108608e-07	-3.308968e-04
4.969999999999938e+00	5.000000e+00	4.970000e+00	3.434809e-03	1.000000e+00	3.314473e+00	-3.311054e-04	-3.311038e-04	-6.108534e-07	-3.311054e-04	3.000000e-09	-3.000000e-09	1.628946e-09	3.311038e-04	6.108534e-07	-3.315630e-04
4.979999999999938e+00	5.000000e+00	4.980000e+00	3.441710e-03	1.000000e+00	3.321142e+00	-3.317716e-04	-3.317700e-04	-6.108460e-07	-3.317716e-04	3.000000e-09	-3.000000e-09	1.642284e-09	3.317700e-04	6.108460e-07	-3.322292e-04
4.989999999999938e+00	5.000000e+00	4.990000e+00	3.448611e-03	1.000000e+00	3.327811e+00	-3.324379e-04	-3.324362e-04	-6.108386e-07	-3.324379e-04	3.000000e-09	-3.000000e-09	1.655621e-09	3.324362e-04	6.108386e-07	-3.328954e-04
5.000000000000000e+00	5.000000e+00	5.000000e+00	3.455512e-03	1.000000e+00	3.334480e+00	-3.331041e-04	-3.331024e-04	-6.108312e-07	-3.331041e-04	3.000000e-09	-3.000000e-09	1.668959e-09	3.331024e-04	6.108312e-07	-3.335616e-04
Step Information: Vref=2  (Run: 3/3)
0.000000000000000e+00	5.000000e+00	0.000000e+00	4.996542e+00	2.000000e+00	1.665520e+00	3.331040e-04	3.331023e-04	-3.335647e-04	3.331040e-04	1.000000e-09	-1.000000e-09	-1.668960e-09	-3.331023e-04	3.335647e-04	-6.081746e-07
1.000000000000000e-02	5.000000e+00	1.000000e-02	4.996550e+00	2.000000e+00	1.672189e+00	3.324377e-04	3.324361e-04	-3.328985e-04	3.324377e-04	1.000000e-09	-1.000000e-09	-1.655623e-09	-3.324361e-04	3.328985e-04	-6.081287e-07
2.000000000000000e-02	5.000000e+00	2.000000e-02	4.996556e+00	2.000000e+00	1.678858e+00	3.317715e-04	3.317699e-04	-3.322324e-04	3.317715e-04	1.000000e-09	-1.000000e-09	-1.642285e-09	-3.317699e-04	3.322324e-04	-6.080716e-07
3.000000000000000e-02	5.000000e+00	3.000000e-02	4.996563e+00	2.000000e+00	1.685526e+00	3.311053e-04	3.311037e-04	-3.315663e-04	3.311053e-04	1.000000e-09	-1.000000e-09	-1.628947e-09	-3.311037e-04	3.315663e-04	-6.080124e-07
4.000000000000000e-02	5.000000e+00	4.000000e-02	4.996570e+00	2.000000e+00	1.692195e+00	3.304390e-04	3.304374e-04	-3.309002e-04	3.304390e-04	1.000000e-09	-1.000000e-09	-1.615610e-09	-3.304374e-04	3.309002e-04	-6.079478e-07
5.000000000000000e-02	5.000000e+00	5.000000e-02	4.996576e+00	2.000000e+00	1.698864e+00	3.297728e-04	3.297712e-04	-3.302342e-04	3.297728e-04	1.000000e-09	-1.000000e-09	-1.602272e-09	-3.297712e-04	3.302342e-04	-6.078770e-07
6.000000000000000e-02	5.000000e+00	6.000000e-02	4.996583e+00	2.000000e+00	1.705533e+00	3.291066e-04	3.291050e-04	-3.295681e-04	3.291066e-04	1.000000e-09	-1.000000e-09	-1.588934e-09	-3.291050e-04	3.295681e-04	-6.077997e-07
7.000000000000001e-02	5.000000e+00	7.000000e-02	4.996590e+00	2.000000e+00	1.712202e+00	3.284404e-04	3.284388e-04	-3.289021e-04	3.284404e-04	1.000000e-09	-1.000000e-09	-1.575596e-09	-3.284388e-04	3.289021e-04	-6.077154e-07
8.000000000000000e-02	5.000000e+00	8.000000e-02	4.996596e+00	2.000000e+00	1.718871e+00	3.277741e-04	3.277725e-04	-3.282360e-04	3.277741e-04	1.000000e-09	-1.000000e-09	-1.562259e-09	-3.277725e-04	3.282360e-04	-6.076235e-07
9.000000000000000e-02	5.000000e+00	9.000000e-02	4.996603e+00	2.000000e+00	1.725539e+00	3.271079e-04	3.271063e-04	-3.275700e-04	3.271079e-04	1.000000e-09	-1.000000e-09	-1.548921e-09	-3.271063e-04	3.275700e-04	-6.075233e-07
